List of importing markets for a product exported by Bulgaria (Mirror) Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
Honduras	7,162	780	804	1,943	2,061	662	3,159	846	4,961	487	158	782	349	
Hong Kong, China	3,945	7,759	3,580	5,605	4,296	10,656	17,474	31,577	23,312	51,828	66,190	48,739		
Hungary	42,216	45,764	69,588	90,696	94,710	126,995	129,023	158,755	136,338	201,947	280,677	248,246	325,883	
Iceland	686	915	1,212	1,343	1,484	1,994	3,183	2,680	1,475	1,788	2,126	2,169	3,192	
India	15,649	7,977	10,895	17,921	22,557	39,608	83,422	90,009	31,119	51,722	97,483	77,791	89,881	
Indonesia	4,333	6,814	9,221	20,179	18,779	19,978	11,611	16,296	18,943	37,969	35,058	28,220	51,782	
Iran (Islamic Republic of)	22,450	5,005	13,563	12,246	37,776	0				13,480	80,374			
Ireland	11,639	8,954	11,507	14,431	15,242	24,723	16,813	10,626	14,457	14,394	14,410	28,247	29,179	
Israel	22,961	32,376	35,147	46,121	48,350	48,054	63,846	52,041	42,014	60,615	62,221	56,933	115,940	
Italy	846,637	918,901	1,169,180	1,342,792	1,512,536	1,600,724	1,722,062	1,722,344	1,555,778	2,143,535	2,918,012	2,870,081	3,102,716	
Jamaica	88	48	30	9	28	0	105	13	2	33	254	133		
Japan	17,196	20,697	25,495	27,549	38,821	49,762	53,591	56,605	58,160	59,193	91,841	101,970	115,825	
Jordan	5,966	3,427	3,328	7,291		6,908	6,442	7,286	13,431	15,189	23,027	19,059	42,210	
Kazakhstan	6,381	5,940	8,532	14,675	20,566	24,703	99,530	40,911	23,581	84,473	30,709	47,030	64,877	
Kenya	1,260	615	2,449	7,145	4,540	25,358	2,719	3,750	13,332	3,434	4,849			
Korea, Republic of	9,745	14,861	18,065	19,829	24,032	56,574	36,859	63,897	40,436	117,024	140,398	184,457	171,890	
Kuwait	2,769	4,564	7,710	10,003		7,568	10,765	10,734						
Kyrgyzstan	339	303	682	764	1,222	1,030	1,617	1,889	2,623	2,260	3,849	5,514		
Latvia	8,404	8,701	8,986	9,917	7,398	10,479	17,655	17,784	15,078	19,460	25,746	32,437	32,660	
Lebanon	14,850	13,968	14,626	68,478	63,479	76,101	76,127	121,186	45,522	109,642	48,131	77,887	237,814	
Libya							1,683	11,126	4,446	27,011				
Lithuania	13,076	14,774	18,711	19,167	17,626	19,660	25,041	36,664	26,974	51,306	42,608	50,056	65,805	
Luxembourg	148	841	899	609	1,204	5,342	1,072	5,743	5,567	4,455	5,095	6,072	5,686	
Macao, China	25	61	73	232	152	303	218	230	503	1,363		1,211		
Macedonia, The Former Yugoslav Republic of	103,390	128,475	148,980	208,818	234,331	250,172	267,103		242,635	301,962	457,650	407,758	365,679	
Madagascar	348	10	38	145	25	62	297	14,822	737	259	308	583	897	
Malawi	135	50	71	352	25	105	68	143	230	1,517	1,424	1,764	1,972	
Malaysia	2,883	3,751	4,654	5,730	8,485	12,084	18,131	16,795	13,316	11,588	25,833	27,580	52,651	
Maldives	0	0	0	0	0	4	36	0	48	5	21	176	105	
Mali	42	7	7	63	37	35	64	857		455	91	594		
Malta	1,003	3,461	3,142	11,943	2,363	3,795	22,957	4,612	16,845	3,713	111,266	33,053	16,877	
Mauritania	928	2,583	4,446	4,997	1,704		5	181	0	5	79	290		
Mauritius	186	177	271	298	226	331	455	1,375	696	1,341	860	963	1,158	
Mayotte	11	0	3	9	6	5	45	98	103					
Mexico	19,414	32,145	22,554	26,775	46,569	47,252	33,860	30,658	25,558	36,589	51,884	50,489	61,149	
Mongolia	1,041		1,498	1,713	1,634	1,607	2,309						7,675	
Montenegro						8,068	9,822	14,596	8,228	8,502	9,269	11,589	12,523	
Montserrat	0	1	0	0	0	4	0	0	0			0	0	
Morocco	7,833	3,447	14,623	24,942	9,962	17,579	34,309	18,024	21,813	23,074	29,261	56,891	97,492	
Mozambique	109	47	19	69	162	338	268	529	1,355	1,495	1,660	396	2,263	
Myanmar										3,454				
Namibia	283	1,096	417	818	67	3	799	1,260	2,139	118	111	702	44,937	
Nepal			884						905	597	562			
Netherland Antilles					0	52	116	20						
Netherlands	102,545	118,451	126,209	141,649	147,542	194,881	213,769	322,685	262,626	260,785	478,040	383,862	578,553	
New Caledonia	105	116	210	259	283	240	345	595	530	364	1,401	493	500	
New Zealand	355	607	755	932	1,487	2,148	2,553	3,152	3,189	3,391	5,621	9,284	6,938	
Nicaragua	31	66	30	43	53	75	171	293	46	93	324	238	237	
Niger	21	67	718	144	615	1,963	1,390	1,618	1,061	1,676	4,377	473	1,328	
Nigeria	2,656	4,746	3,910			1,203	3,135	7,936	1,588	56,483	7,032	1,839		
Norway	11,916	14,118	18,386	22,302	27,363	27,698	35,378	69,642	41,562	46,198	59,884	62,450	76,511	
Oman	1,799	3,194	3	430	1,022	764	3,362	56,828	885	24,482	31,607	18,768	53,745	
Pakistan			5,417	3,862	5,957	40,469	33,107	186,982	54,398	20,274	19,558	21,982	10,489	
Palestine, State of							88	198	1,553	1,781	1,050	789		
Panama	1	7	40		156	130	381	377	474	151	405			
Papua New Guinea	101	184	275	89							80	4		
Paraguay	19	85	841	1,131	885	447	1,088	3,271	1,137	3,371	3,840	2,121	3,782	
Peru	3,607	3,205	1,133	915	6,848	2,599	1,491	5,371	3,680	5,102	6,762	7,442		
Philippines	807	1,307	1,877	6,519	7,343	16,194	9,569	5,906	3,388	13,572	35,553	25,321	69,750	
Poland	53,275	55,773	81,757	131,196	167,303	236,746	272,993	412,136	257,798	333,179	447,420	366,848	457,788	
Portugal	17,964	24,931	16,395	14,318	29,938	53,959	19,231	23,220	45,799	34,721	109,691	245,705	189,837	
Qatar	639	409	1,125	1,346	1,403	1,496	2,362	3,469	2,962	5,143	6,674	10,805	15,145	
Republic of Moldova	20,486	20,701	30,142	29,592	28,978	35,092	50,420	45,071	40,756	48,917	66,678	78,163	83,042	
Romania	148,720	146,030	228,677	348,844	394,314	484,448	835,819	1,433,915	1,313,413	1,900,085	2,198,363	1,965,470	2,023,252	
Russian Federation	138,983	135,839	162,331	201,093	241,065	331,655	414,792	639,297	423,645	539,886	689,050	694,031	702,092	
Rwanda	68	86	16	0	69	10	136	292	1,299	135	63	331	602	
Saint Kitts and Nevis	0	1	1	1	0	0	0	0	9	1	2			
Saint Lucia	7	43	7	4	40	83	14	0						
Saint Vincent and the Grenadines	4	0	4	2	1	2	17	58	44	13	4	38		
Samoa	3	0	0	0	0	0	0	0	2	0	0	0	0	
Sao Tome and Principe	0	0	0	0	0	0	6	0	0	0	0	0	0	
Saudi Arabia	22,936	27,201	13,790	21,058	28,057	23,619	62,815	92,607	36,296	85,937	206,001	168,564		
Senegal	2,716	142	590	653	1,551	558	1,316	542	829	873	6,051	4,550	9,599	
Serbia					202,956	421,070	586,664	746,561	397,654	580,892	480,110	501,191	439,170	
Serbia and Montenegro	153,260	111,110		225,580										
Seychelles	0	0	0		0	66		158						
Singapore	3,205	3,721	41,209	103,404	150,959	171,040	232,842	258,003	250,801	184,254	268,086	18,468	354,358	
Slovakia	8,705	11,283	19,130	33,710	48,031	85,335	107,293	100,986	61,881	98,677	124,672	134,852	176,211	
Slovenia	31,136	35,455	42,706	35,529	61,033	123,244	260,455	202,450	68,173	158,996	189,719	166,305	124,936	
South Africa	2,788	3,666	3,617	6,168	11,612	10,361	14,386	19,454	13,625	17,153	22,474	28,839	34,379	
Spain	181,941	224,322	198,397	339,973	442,519	557,409	346,398	420,245	478,585	473,842	642,609	647,959	620,291	
Sri Lanka	5,199	1,999	2,822	2,093	2,126	1,991	3,444	7,456	7,350	4,439	6,224	5,811		
Sudan (North + South)	3,799	6,964	10,539	9,996	23,629	5,094		7,876	16,817	1,513	5,500			
Suriname	1			0	2	0	4		14	103	85			
Sweden	27,388	30,397	40,721	47,646	56,581	69,628	100,226	97,551	103,298	89,676	123,562	99,286	116,168	
Switzerland	35,909	44,251	46,111	52,807	70,554	101,016	93,889	109,355	90,772	101,788	136,101	217,779	237,644	
Syrian Arab Republic	21,067	16,829	8,115	20,316	21,442	37,118	74,621	311,179	137,139	108,191				
Taipei, Chinese	12,581	17,118	24,340	29,838	27,578	24,143	22,609	24,500	16,671	28,616	45,773	37,422	39,025	
Tanzania, United Republic of	1,786	1,713	1,419	918	1,173	813	2,714	1,646	8,462	3,200	2,181	547	6,237	
Thailand	7,492	12,567	8,104	11,849	18,329	127,161	29,829	36,866	17,979	27,497	38,733	41,965	56,340	
Togo	36	25	21	16	42		58	101	77	25	196	117	5,179	
Trinidad and Tobago	57	103	658	252	206	97	41,575	28,388	92	221				
Tunisia	27,541	26,044	19,321	32,086	39,502	77,407	62,670	127,949	105,222	49,255	60,840	125,257	247,106	
Turkey	393,516	506,742	689,462	959,471	1,190,079	1,663,425	1,951,656	1,840,008	1,117,128	1,702,444	2,474,620	2,753,836	2,760,274	
Uganda	45	78	29	398	702	6,352	3,124	6,692	8,157	1,463	2,944	721	1,765	
Ukraine	64,780	57,835	59,640	74,448	108,688	130,410	169,583	239,353	151,763	217,998	269,655	280,534	300,975	
United Arab Emirates					50,618		21,134	30,981						
United Kingdom	143,531	365,610	227,023	290,584	314,267	381,986	465,591	434,057	281,522	350,294	469,739	418,475	577,330	
United States of America	367,081	366,373	477,911	545,457	492,966	495,182	453,060	416,926	240,871	273,604	433,635	520,134	549,082	
Uruguay	679	3,376	2,148	1,276	911	463	5,913	1,284	2,924	4,135	4,865	9,040	4,704	
Vanuatu						0	0		1	0	4			
Venezuela	2,105	984	1,960	2,613	963	1,795		24,827	3,343	2,122	315	1,762	2,903	
Viet Nam	2,753	2,289	7,249	2,697	5,719	7,386	10,267	16,045	28,865	49,202	42,242	21,666		
Yemen				668	382	313	21,400	6,170	670	723	106	329		
Zambia	279	205	309	10	229	277	25	400	62	202	798	730	520	
Zimbabwe	21	251		1,600	163	157	79	177	226	420	991	2,695	856	
