List of importing markets for a product exported by Morocco (Mirror) Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
Total	8,146,258	8,767,457	10,065,045	11,916,249	13,120,984	14,377,848	17,569,950	22,136,246	15,047,738	18,247,045	22,259,128	22,385,093	22,531,026	
Afghanistan								0	0	0	227	0		
Albania	0	50	0	9	673	679	807	2,000	771	830	990	2,822	4,300	
Algeria	6,097	17,466	19,665	37,272	49,793	49,880	66,023	86,627	123,166	135,915	241,746	283,607	217,535	
Andorra	804	1,092	1,293	1,134										
Antigua and Barbuda					0		26		8	11	4	9	6	
Argentina	6,563	11,075	3,188	4,926	18,746	63,410	55,752	86,704	58,786	105,698	143,385	111,536	44,549	
Armenia	0	0	15	0	0	58	70	239	160	714	1,102	1,196	2,028	
Australia	19,497	15,049	18,945	14,822	45,485	39,229	38,181	188,704	22,309	47,217	94,350	44,424	28,059	
Austria	56,235	55,980	79,952	87,398	72,185	75,004	88,158	109,204	60,468	63,382	68,448	60,958	82,881	
Azerbaijan	17	12	10	24	240	834	558	4,961	30	1,140	2,544	6,656		
Bahamas	0	0	1	0	0	0	0	0	0	0	0	0		
Bahrain	989	761	818	1,270	1,383	855	1,697	4,336	2,716	6,527	4,614			
Bangladesh	5,281	251	207	147	910	7,594	28,148							
Barbados	44	28	16	20	50	30	25	26	20	13	63	63	36	
Belarus	8,326	9,621	10,512	10,652	12,418	11,671	11,897	18,835	16,312	18,580	62,852	40,507	31,104	
Belgium	276,398	286,269	335,156	384,249	507,942	468,514	523,826	942,620	452,407	572,260	630,729	819,101	1,096,380	
Belize	0	0	7	3	0	0	0	0	0	28	79	66	8	
Benin	680	960	1,986	2,811	2,647	3,038	3,193	6,560	3,648	4,064	6,232	6,145	13,196	
Bermuda												34	23	
Bolivia	60	32	77	53	1,158	154	82	111	83	230	108	146		
Bosnia and Herzegovina			683	943	1,289	1,652	1,443	2,268	1,877	2,155	2,833	3,853	3,338	
Botswana	0	4	4	1	3	1	0	105	55	0	6	1	1	
Brazil	97,323	146,490	202,000	241,037	311,411	331,297	532,393	1,144,011	339,079	664,905	1,195,807	1,281,172	1,434,191	
Brunei Darussalam	0	31	28	0		0				10	7	88	20	
Bulgaria	17,484	10,442	9,882	12,874	25,708	41,558	66,801	56,376	21,439	3,746	35,112	26,748	20,714	
Burkina Faso	1,322	1,702	2,723	2,960	7,608		20,708	6,008	11,410	17,140	10,663	23,957		
Burundi	0	0	0	0	0	6	0	0	0	13	20	780	284	
Cabo Verde	234	313	220	1,726	1,646	131	1,790		1,591	1,446	5,411	1,868	1,956	
Cambodia	8	8	4	107	35	434	208	388	0	0	0	0		
Cameroon	2,559	4,293	4,185	4,318	5,555	12,102	19,015	22,718	25,937	29,239	40,403	34,622		
Canada	57,847	54,970	66,539	71,141	124,485	149,997	203,547	138,641	121,556	137,205	120,359	154,300	188,363	
Central African Republic	87	93	207			135	904	794	1,562	2,644	420	1,521	964	
Chile	865	918	1,026	1,658	1,602	3,302	1,122	1,315	991	1,006	1,157	1,332	5,063	
China	84,349	122,148	160,972	214,082	277,448	359,406	423,892	461,059	375,014	452,322	475,628	558,416	533,965	
Colombia	903	2,627	2,449	5,011	9,248	7,777	13,123	28,785	17,019	25,622	36,895	36,994	50,662	
Comoros	86	258	681	584	503	1,010	362	812	218					
Congo							7,101	0	25,687	28,074	5,796	9,644	6,958	
Costa Rica	267	12	161	195	1,322	968	1,880	1,760	2,066	2,524	2,064	2,750	3,947	
