List of importing markets for a product exported by Senegal Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
World	782,405	694,712	1,154,534	1,315,412	1,470,807	1,491,566	1,546,256	2,170,481	2,017,386	2,161,128	2,541,705	2,531,665	2,486,319	
Afghanistan	0	0	0	56	44	15	97	102	4	9	38	40	96	
Africa not elsewhere specified	0	0	0	0	0	0	172	0	0	0	0	0	0	
Albania	0	0	0	87	356	208	337	255	592	498	1,368	2,239	3,987	
Algeria	4	6	387	551	177	221	82	74	310	161	800	238	648	
America not elsewhere specified	0	0	0	0	61	6	13	0	0	0	0	0	0	
Andorra	0	0	0	0	0	0	0	0	0	0	21	0	0	
Angola	185	343	1,211	2,286	1,505	2,547	4,202	6,552	2,934	8,395	3,463	16,287	888	
Antigua and Barbuda	0	0	0	0	0	0	0	22	35	9	165	5	1,290	
Area Nes	1,176	2,234	1,555	3,347	2,373	33	0	1,131	40	43	3	378	496	
Argentina	0	0	0	2	1	13	49	3,280	39	7	107	183	42	
Armenia	0	0	0	2	16	82	32	3	0	0	0	19	23	
Aruba	0	0	0	0	0	0	0	0	63	0	0	0	0	
Australia	8	158	9	3	5	118	1	15	48	2	164	344	121	
Austria	0	150	2,442	167	113	169	241	129	65	35	68	37	63	
Azerbaijan	0	0	0	41	0	0	3	0	0	0	21	0	49	
Bahamas	0	0	0	0	0	0	0	2	0	6	0	6	0	
Bahrain	0	0	0	9	370	210	3	36	19	0	0	13	0	
Bangladesh	1	533	834	3	953	131	21	32	0	768	591	528	4,380	
Barbados	0	0	0	1	0	0	0	0	0	0	0	0	0	
Belarus	0	0	0	0	0	11	0	0	0	7	6	8	137	
Belgium	17,215	2,584	7,851	9,238	9,393	12,204	9,292	24,939	14,024	12,449	11,045	12,408	0	
Belize	0	0	0	0	0	0	0	0	0	17	0	0	2	
Benin	6,764	21,754	32,763	24,264	14,520	13,646	18,622	13,357	15,371	21,102	21,217	17,081	23,885	
Bermuda	0	0	0	0	0	0	0	0	0	0	39	5	6	
Bhutan	0	0	0	6	0	0	0	0	0	0	21	0	0	
Bolivia	0	0	0	7	0	0	0	0	0	16	0	0	0	
Bosnia and Herzegovina	0	0	0	0	0	0	0	0	0	36	0	169	1	
Botswana	0	0	0	38	20	4	1	0	17	0	368	324	53	
Brazil	1,487	744	0	12	43	219	302	2,529	1,122	296	408	512	2,380	
Brunei Darussalam	0	0	0	913	58	10	29	32	23	35	1,856	2,776	1,429	
Bulgaria	24	0	0	245	122	72	436	49	43	1,246	1,116	494	2,491	
Burkina Faso	2,987	6,315	29,557	22,884	15,525	17,591	23,805	19,019	23,031	26,082	41,160	59,904	56,391	
Burundi	0	0	0	2	2	5	11	377	383	24	9	66	132	
Cabo Verde	1,213	5,722	1,648	1,672	4,084	2,348	2,868	6,399	5,050	7,097	5,301	4,029	2,219	
Cambodia	0	0	0	0	0	0	0	57	0	0	0	10	0	
Cameroon	9,125	3,513	10,332	10,974	8,486	10,800	33,179	12,619	16,939	31,851	48,494	50,417	31,605	
Canada	540	988	990	577	870	822	693	1,925	651	1,930	1,431	593	1,931	
Cayman Islands	0	0	0	41	72	309	575	0	0	0	0	0	0	
Central African Republic	594	658	855	1,005	869	633	3,619	452	711	3,444	674	1,641	922	
Chad	2,143	499	1,159	3,604	1,359	1,020	1,169	37,808	31,449	27,140	15,439	8,974	35,738	
Chile	0	0	8	0	0	0	0	18	144	14	0	16	0	
China	7,499	551	15,310	6,389	14,474	9,512	4,529	4,716	23,791	16,161	18,603	15,820	20,953	
Colombia	0	0	0	1,763	58	4,855	9,076	7,699	1,335	1,314	51	1	1,946	
Comoros	0	0	0	1	4	39	60	22	2	20	14	0	0	
Congo	9,795	3,350	6,991	5,518	7,585	11,911	9,014	5,551	4,296	7,736	8,657	9,377	32,516	
Cook Islands	0	0	0	6	2	0	0	0	1	0	193	189	3	
Costa Rica	0	0	0	44	0	0	0	41	109	21	40	109	0	
Côte d'Ivoire	25,798	28,116	61,606	40,103	32,781	39,613	41,420	51,119	58,986	52,739	54,295	64,684	97,212	
Croatia	0	0	0	0	0	0	0	24	19	29	124	0	0	
Cuba	0	0	0	0	0	0	0	6	0	0	0	1	0	
Cyprus	36	11	0	3	0	18	132	697	1,223	1,347	1,663	1,412	815	
Czech Republic	0	0	0	9	7	574	48	15	21	79	0	0	0	
